username,year,day,part,cyclomatic_complexity,cognitive_complexity,halstead_volume,halstead_difficulty,sloc,max_nesting_depth,comment_ratio,avg_identifier_length
gahjelle,2022,2,,1.0,0.0,137.55,2.0,44,1,0.0833,5.02
gahjelle,2022,3,,1.43,0.0,43.02,2.0,50,1,0.0741,6.97
gahjelle,2022,3,,,,173.06,4.0,10,1,0.2308,3.52
gahjelle,2022,4,,2.29,0.57,149.28,3.06,50,1,0.0741,5.95
gahjelle,2022,4,,1.0,0.0,156.91,2.5,58,1,0.0333,4.58
gahjelle,2022,4,,2.0,0.2,106.2,3.69,33,1,0.0571,5.64
gahjelle,2022,5,,2.14,1.29,78.14,3.0,68,2,0.0685,5.82
gahjelle,2022,6,,1.6,1.4,87.57,4.17,42,2,0.0455,6.75
gahjelle,2022,6,,1.33,0.33,134.89,2.36,63,1,0.0455,6.54
gahjelle,2022,6,,,,53.77,1.67,10,1,0.2308,3.64
gahjelle,2022,6,,1.8,0.4,89.21,4.08,49,1,0.125,6.11
gahjelle,2022,6,,1.4,0.8,39.86,1.71,38,1,0.05,6.49
gahjelle,2022,6,,1.0,0.4,48.43,1.69,39,1,0.0488,6.42
gahjelle,2022,6,,1.6,1.4,87.57,4.17,42,2,0.0455,6.74
gahjelle,2022,6,,1.4,0.6,25.27,1.2,35,1,0.0541,6.36
gahjelle,2022,7,,3.4,1.2,93.45,3.23,58,1,0.0333,5.92
gahjelle,2022,8,,2.5,0.0,60.92,2.78,83,1,0.0568,5.7
gahjelle,2022,8,,3.11,0.33,128.38,3.71,107,2,0.0531,5.54
gahjelle,2022,9,,3.22,1.67,1112.13,10.78,128,2,0.0657,5.43
gahjelle,2022,10,,3.0,0.75,117.61,4.53,50,2,0.0385,6.49
gahjelle,2022,10,,,,75.06,3.0,13,1,0.1875,4.16
gahjelle,2022,11,,3.0,0.71,262.4,4.4,103,1,0.0283,6.04
gahjelle,2022,12,,4.33,2.5,835.96,6.4,98,2,0.0297,5.51
gahjelle,2022,13,,4.2,2.8,117.61,4.53,84,4,0.0233,5.44
gahjelle,2022,13,,3.8,2.8,152.16,4.42,80,4,0.0244,5.48
gahjelle,2022,14,,3.75,1.88,475.69,9.0,75,3,0.0132,5.82
gahjelle,2022,15,,4.17,1.33,949.68,8.46,80,1,0.0698,4.36
gahjelle,2022,15,,3.1,1.11,1104.56,8.92,161,2,0.0359,5.04
gahjelle,2022,15,,6.0,5.44,1485.12,8.82,197,5,0.0199,5.29
gahjelle,2022,16,,4.2,1.8,547.79,7.32,117,2,0.041,5.59
gahjelle,2022,16,1,4.71,5.14,818.48,8.06,144,3,0.027,6.49
gahjelle,2022,17,,1.0,0.0,4.75,0.5,19,1,0.05,6.31
gahjelle,2022,18,,2.33,1.0,189.99,6.12,71,1,0.0405,5.09
gahjelle,2022,19,,5.33,6.33,1270.57,10.43,110,2,0.0909,4.03
gahjelle,2022,19,,3.29,0.86,271.85,6.06,96,1,0.04,6.35
gahjelle,2022,19,,4.83,5.33,376.7,5.91,92,3,0.0213,6.15
gahjelle,2022,20,,2.83,0.83,307.76,4.14,71,1,0.0274,6.86
gahjelle,2022,20,,2.83,0.67,89.21,2.5,64,1,0.0588,6.68
gahjelle,2022,20,,3.5,0.83,270.0,5.04,65,1,0.0299,6.55
gahjelle,2022,22,,3.92,2.1,2199.66,13.36,168,2,0.0508,4.58
gahjelle,2022,22,,3.5,3.43,538.42,7.99,90,3,0.1429,5.34
gahjelle,2022,22,1,2.33,1.56,392.17,4.84,84,2,0.0562,6.27
gahjelle,2022,25,,2.5,2.0,180.94,4.41,35,1,0.0789,5.8
gahjelle,2022,25,,1.5,0.17,114.2,4.0,47,1,0.06,6.32
gahjelle,2022,25,,1.8,1.4,148.68,4.85,43,1,0.0444,5.75
gahjelle,2023,1,,2.4,0.4,33.22,2.0,49,1,0.0392,6.31
gahjelle,2023,1,,,,76.0,2.73,10,1,0.2308,3.4
gahjelle,2023,1,,2.2,0.2,24.0,1.5,47,1,0.0408,6.31
gahjelle,2023,1,,2.2,1.0,84.0,2.17,54,1,0.0357,5.84
gahjelle,2023,2,,2.83,0.17,15.51,1.0,57,1,0.0656,6.32
gahjelle,2023,3,,4.6,5.2,260.0,4.76,63,4,0.0308,5.86
gahjelle,2023,4,,2.75,0.75,118.59,3.6,32,1,0.0588,6.19
gahjelle,2023,5,,3.83,1.67,290.0,6.33,81,1,0.0899,6.41
gahjelle,2023,6,,2.2,0.8,160.54,5.6,56,1,0.0345,5.6
gahjelle,2023,6,,2.0,0.0,55.51,3.12,37,1,0.0513,5.81
gahjelle,2023,6,1,1.8,0.0,178.81,4.33,50,1,0.0385,5.89
gahjelle,2023,6,,1.83,0.17,259.46,3.64,60,1,0.0476,5.32
gahjelle,2023,6,,2.2,0.6,98.1,4.36,46,1,0.0417,5.77
gahjelle,2023,7,,3.67,1.0,72.0,2.73,81,1,0.0357,5.88
gahjelle,2023,8,,3.0,2.14,50.19,1.5,72,3,0.0526,5.85
gahjelle,2023,9,,2.4,0.2,53.77,2.25,32,1,0.0588,6.18
gahjelle,2023,10,,6.0,5.33,553.48,7.32,119,3,0.0246,4.51
gahjelle,2023,11,,3.33,0.0,257.26,3.04,61,1,0.0469,5.37
gahjelle,2023,12,,3.33,2.17,310.74,5.48,55,1,0.0678,6.84
gahjelle,2023,13,,4.0,1.0,307.76,5.0,52,1,0.0189,5.71
gahjelle,2023,14,,5.0,2.38,971.63,7.68,101,1,0.0098,5.54
gahjelle,2023,15,,2.67,2.0,155.11,3.87,63,2,0.0156,5.08
gahjelle,2023,16,,6.6,3.6,820.12,10.77,73,6,0.0267,4.53
gahjelle,2023,17,,4.0,4.4,523.69,8.43,64,3,0.0303,5.13
gahjelle,2023,18,,3.71,2.29,626.8,8.07,78,2,0.025,4.42
gahjelle,2023,19,,4.62,4.0,446.8,6.84,107,3,0.036,6.95
gahjelle,2023,20,,6.0,4.67,295.98,4.05,93,4,0.0106,6.3
gahjelle,2023,21,,4.6,2.4,1821.58,8.27,90,2,0.0625,5.76
gahjelle,2023,22,,5.57,6.71,459.47,5.79,98,3,0.0297,4.54
gahjelle,2023,23,,4.83,4.33,425.31,7.86,76,3,0.0256,5.37
gahjelle,2023,23,,2.0,0.33,24.0,1.5,34,0,0.1053,8.19
gahjelle,2023,23,1,3.8,10.5,225.69,4.85,88,2,0.0638,5.11
gahjelle,2023,23,2,2.83,1.83,140.55,5.25,56,1,0.0508,5.77
gahjelle,2023,24,,3.25,2.5,1238.43,5.33,58,2,0.0333,3.32
gahjelle,2023,25,,1.5,0.75,15.51,1.0,31,1,0.0606,6.12
gahjelle,2023,25,,2.5,2.0,73.57,2.5,56,1,0.0175,6.5
gahjelle,2023,25,,1.5,0.75,15.51,1.0,31,1,0.0606,6.12
gahjelle,2024,1,,2.0,0.0,28.53,1.5,35,1,0.0278,5.65
gahjelle,2024,2,,2.5,0.17,127.38,3.6,52,1,0.0545,5.76
gahjelle,2024,3,,1.4,0.0,15.51,1.0,27,1,0.069,5.85
gahjelle,2024,4,,2.14,0.43,272.63,5.1,77,1,0.0375,5.07
gahjelle,2024,5,,3.57,0.57,109.81,3.2,68,1,0.0556,6.37
gahjelle,2024,5,,2.6,0.4,77.66,2.5,43,1,0.0227,5.99
gahjelle,2024,6,,3.33,0.83,246.21,5.19,60,1,0.0323,5.23
gahjelle,2024,7,,4.0,2.0,169.64,4.17,57,1,0.0339,6.62
gahjelle,2024,7,,2.17,1.33,98.1,2.46,62,1,0.0462,6.25
gahjelle,2024,7,,2.33,1.0,84.0,3.18,59,1,0.0484,6.34
gahjelle,2024,7,,2.5,1.33,98.1,2.46,60,1,0.0476,6.19
gahjelle,2024,8,,2.67,1.5,208.08,4.08,51,2,0.0377,5.86
gahjelle,2024,9,,3.0,3.0,476.82,7.15,74,3,0.039,6.35
gahjelle,2024,10,,3.0,2.0,118.94,1.69,45,3,0.0217,5.78
gahjelle,2024,11,,2.4,2.6,135.71,4.38,59,3,0.0328,6.07
gahjelle,2024,11,,2.0,0.8,173.92,6.07,39,1,0.0488,5.97
gahjelle,2024,12,,4.86,6.0,664.44,6.76,99,4,0.01,5.32
gahjelle,2024,12,,4.67,7.17,1179.4,13.3,104,4,0.0095,4.38
gahjelle,2024,13,,1.88,0.33,425.08,5.06,63,1,0.0455,6.53
gahjelle,2024,14,,4.43,2.43,517.94,6.82,84,2,0.0562,5.06
gahjelle,2024,14,,3.12,1.0,372.07,7.19,76,2,0.0256,5.15
gahjelle,2024,15,,5.18,2.2,883.7,6.39,140,2,0.0141,4.53
gahjelle,2024,16,,4.5,4.17,475.42,6.28,76,2,0.013,5.2
gahjelle,2024,17,,4.4,2.8,325.71,7.0,78,3,0.0127,4.8
gahjelle,2024,18,,4.83,4.83,404.0,5.44,77,2,0.0253,4.46
gahjelle,2024,19,,2.33,0.67,24.0,1.5,44,1,0.0222,6.79
gahjelle,2024,20,,3.86,4.57,646.66,8.14,69,4,0.0143,5.03
gahjelle,2024,20,,3.86,3.43,552.47,6.4,66,2,0.0149,5.76
gahjelle,2024,21,,3.78,2.11,325.58,5.16,105,2,0.0094,6.2
gahjelle,2024,22,,2.14,0.86,444.84,5.84,52,1,0.0189,6.45
gahjelle,2024,23,,3.5,5.0,57.11,2.0,63,4,0.0156,6.56
gahjelle,2024,23,,2.43,1.57,122.98,4.5,66,2,0.0149,6.31
gahjelle,2024,24,,4.22,3.44,541.83,8.09,101,4,0.0648,6.01
gahjelle,2024,24,,4.75,4.0,478.46,6.62,101,2,0.0734,5.84
gahjelle,2024,24,1,2.5,0.83,508.17,5.79,43,1,0.1042,6.33
gahjelle,2024,24,2,3.0,1.57,758.28,8.4,90,1,0.0816,5.61
gahjelle,2024,25,,1.8,0.2,43.02,2.0,33,1,0.0294,5.67
gahjelle,2025,1,,2.67,1.33,270.0,5.04,28,0,0.0,4.79
gahjelle,2025,1,,2.67,1.33,270.0,5.04,28,0,0.0,4.79
gahjelle,2025,1,,2.67,2.0,127.38,2.97,25,1,0.0,4.51
gahjelle,2025,2,,2.8,0.2,173.06,3.27,44,0,0.0435,4.04
gahjelle,2025,2,,3.8,4.2,127.44,3.57,43,3,0.0,4.38
gahjelle,2025,3,,2.0,0.75,33.0,3.5,29,0,0.0333,5.42
gahjelle,2025,4,,3.0,0.25,160.54,4.12,36,0,0.027,5.06
gahjelle,2025,5,,3.0,0.75,38.05,2.0,38,1,0.0256,4.9
gahjelle,2025,6,,3.0,0.25,16.25,1.33,26,0,0.0,5.63
gahjelle,2025,7,,7.33,2.0,320.51,6.46,42,1,0.0233,4.89
gahjelle,2025,8,,5.5,1.5,271.42,4.25,72,1,0.0,6.1
gahjelle,2025,9,,7.14,8.57,721.86,7.66,118,3,0.0248,4.36
gahjelle,2025,9,,4.0,5.33,204.04,2.24,30,3,0.2105,4.55
gahjelle,2025,9,,2.5,0.5,96.0,1.14,42,0,0.0233,4.45
gahjelle,2025,10,,4.17,1.83,114.2,4.25,64,2,0.0,6.64
gahjelle,2025,11,,1.67,3.33,69.76,3.0,35,0,0.0,5.07
gahjelle,2025,11,,3.75,2.25,203.12,4.7,37,2,0.0,5.64
gahjelle,2025,12,,3.17,0.83,147.16,3.24,45,0,0.0426,5.49
gahjelle,2025,25,,3.0,1.33,109.81,4.0,32,1,0.1579,6.59
gahjelle,2025,25,1,3.75,2.0,62.51,2.5,33,1,0.0571,5.83
gahjelle,2025,25,2,3.0,1.25,97.7,2.68,33,1,0.0294,7.19
GNUSheep,2023,1,,,,25.27,1.2,12,3,0.0,6.63
GNUSheep,2023,1,,,,25.27,1.2,21,3,0.0,5.35
GNUSheep,2023,2,,,,235.56,4.5,26,4,0.0,4.39
GNUSheep,2023,2,,,,192.57,2.8,28,4,0.0,5.0
GNUSheep,2023,3,,,,880.5,6.38,44,5,0.1852,7.08
GNUSheep,2023,3,,,,2524.62,13.99,89,6,0.101,5.95
GNUSheep,2023,4,,,,51.89,2.86,14,2,0.0,12.35
GNUSheep,2023,4,,,,54.0,2.0,19,2,0.0,11.36
GNUSheep,2023,5,,,,150.41,3.87,19,3,0.0,3.93
GNUSheep,2023,5,,7.0,15.0,174.89,3.13,34,3,0.0286,4.63
GNUSheep,2023,6,,,,79.95,2.8,14,2,0.0,6.53
GNUSheep,2023,6,,,,51.89,2.86,11,1,0.0,5.92
GNUSheep,2023,7,,8.0,10.33,351.61,5.87,57,2,0.0,5.42
GNUSheep,2023,7,,8.67,11.0,433.86,6.5,61,2,0.0,5.67
GNUSheep,2023,8,,,,96.0,2.67,23,1,0.0,6.1
GNUSheep,2023,8,,,,116.69,3.86,31,2,0.0,5.93
GNUSheep,2023,8,,3.0,3.0,129.32,4.43,32,1,0.0,5.79
GNUSheep,2023,9,,,,77.71,2.89,14,2,0.0,4.75
GNUSheep,2023,9,,,,55.35,1.88,18,2,0.0,5.44
GNUSheep,2023,10,,7.0,6.0,970.53,5.84,51,2,0.0556,6.27
GNUSheep,2023,10,,4.5,3.5,1255.88,7.97,64,2,0.0588,6.49
GNUSheep,2023,11,,2.0,1.0,131.77,2.35,31,2,0.0,5.73
GNUSheep,2023,11,,,,225.62,3.81,36,2,0.027,5.59
GNUSheep,2023,12,,11.0,13.0,255.26,4.55,24,1,0.04,7.55
GNUSheep,2023,12,,12.0,14.0,314.72,5.16,31,1,0.0312,7.0
GNUSheep,2023,13,,5.0,8.0,110.45,3.92,22,2,0.0,6.27
GNUSheep,2023,13,,6.0,12.0,138.3,4.5,22,3,0.0,5.41
GNUSheep,2023,14,,7.0,19.0,79.95,1.91,20,5,0.0,4.92
GNUSheep,2023,14,,2.5,2.0,164.52,3.45,34,1,0.0,7.01
GNUSheep,2023,15,,,,36.0,2.4,11,1,0.0,6.16
GNUSheep,2023,15,,2.0,1.0,165.06,3.16,30,2,0.0,6.81
GNUSheep,2023,16,,,,631.1,10.0,68,6,0.0,5.26
GNUSheep,2023,16,,31.0,44.0,645.69,9.87,74,6,0.0,5.54
GNUSheep,2023,17,,,,679.29,6.53,23,3,0.0417,4.89
GNUSheep,2023,17,,,,758.26,7.96,23,3,0.0417,5.01
GNUSheep,2023,18,,2.0,1.0,389.83,4.97,26,4,0.0,5.88
GNUSheep,2023,18,,,,688.28,4.59,31,4,0.0,9.1
GNUSheep,2023,19,,,,175.93,5.05,42,4,0.0,6.09
GNUSheep,2023,19,,9.0,15.0,218.61,3.78,40,1,0.0,8.07
GNUSheep,2023,20,,,,536.16,7.27,60,6,0.0,5.99
GNUSheep,2023,20,,,,662.04,7.18,71,6,0.0139,6.2
GNUSheep,2023,21,,,,95.18,3.2,16,3,0.1111,4.92
GNUSheep,2023,21,,,,578.52,7.67,32,3,0.1351,5.22
GNUSheep,2023,22,,2.0,1.0,173.06,3.27,27,2,0.0,4.65
GNUSheep,2023,22,,2.0,1.0,222.94,2.88,36,3,0.0,4.74
GNUSheep,2023,23,,,,692.54,10.79,30,5,0.0323,3.45
GNUSheep,2023,23,,4.0,5.0,776.51,9.85,40,3,0.0244,4.01
GNUSheep,2023,24,,,,756.45,5.08,21,4,0.16,3.49
GNUSheep,2023,24,,,,237.8,1.71,15,0,0.0625,3.19
GNUSheep,2023,25,,,,4.75,0.5,10,1,0.0,5.58
GNUSheep,2024,1,1,,,15.51,1.0,13,0,0.0,4.64
GNUSheep,2024,1,2,,,15.51,1.0,11,0,0.0,4.82
GNUSheep,2024,2,,,,188.02,4.79,21,2,0.0,6.36
GNUSheep,2024,2,,9.0,11.0,242.76,5.57,32,3,0.0,6.06
GNUSheep,2024,3,,,,28.53,1.5,9,1,0.0,4.8
GNUSheep,2024,3,,,,55.51,2.22,15,4,0.0,5.15
GNUSheep,2024,4,,8.0,13.0,310.0,6.33,32,2,0.0303,3.74
GNUSheep,2024,4,,12.0,14.0,616.56,8.29,30,2,0.0,3.25
GNUSheep,2024,5,,,,279.69,4.62,34,4,0.0,5.74
GNUSheep,2024,5,,,,282.39,5.4,34,4,0.0,5.94
GNUSheep,2024,6,,,,255.0,5.33,28,2,0.0,3.2
GNUSheep,2024,6,,7.0,11.0,337.53,5.62,41,3,0.0,3.57
GNUSheep,2024,7,,4.0,4.0,87.57,3.0,17,1,0.0,7.32
GNUSheep,2024,7,,6.0,7.0,133.44,4.04,21,1,0.0,7.02
GNUSheep,2024,8,,,,377.46,6.14,30,3,0.0,4.06
GNUSheep,2024,8,,,,552.94,7.5,37,4,0.0,4.09
GNUSheep,2024,9,,,,206.32,6.18,28,2,0.0,4.09
GNUSheep,2024,9,,,,408.6,8.64,47,4,0.0,3.94
GNUSheep,2024,10,,,,263.67,5.33,27,3,0.0357,4.39
GNUSheep,2024,10,,,,211.0,4.91,25,3,0.0385,4.1
GNUSheep,2024,11,,,,129.66,3.33,20,3,0.0,5.43
GNUSheep,2024,11,,,,129.66,3.33,20,3,0.0,5.43
GNUSheep,2024,12,,,,479.73,6.75,35,5,0.0789,3.95
GNUSheep,2024,12,,,,690.59,11.0,48,5,0.0204,4.24
GNUSheep,2024,13,,,,208.97,2.76,24,1,0.0,4.33
GNUSheep,2024,13,,,,245.18,2.75,24,1,0.0,4.33
GNUSheep,2024,14,,,,91.74,3.5,22,2,0.0833,3.32
GNUSheep,2024,14,,,,200.67,5.62,33,3,0.0,3.27
GNUSheep,2024,15,,,,461.03,3.15,41,4,0.0,3.84
GNUSheep,2024,15,,,,1733.19,6.18,90,4,0.0,3.85
GNUSheep,2024,16,,,,242.13,4.96,29,3,0.0,3.68
GNUSheep,2024,16,,,,743.96,8.44,61,3,0.0,3.79
GNUSheep,2024,17,,5.0,4.0,455.81,7.41,44,8,0.0,6.82
GNUSheep,2024,17,,7.0,8.33,693.9,9.55,59,8,0.0167,6.64
GNUSheep,2024,18,,,,213.75,6.3,23,2,0.0,2.95
GNUSheep,2024,18,,,,225.72,6.21,27,3,0.0,3.15
GNUSheep,2024,19,,,,116.69,3.0,16,3,0.0,3.94
GNUSheep,2024,19,,,,151.3,2.89,14,3,0.0,3.95
GNUSheep,2024,20,,,,572.79,9.37,44,2,0.0,3.82
GNUSheep,2024,20,,,,383.1,5.42,43,2,0.0,3.94
GNUSheep,2024,21,,10.0,15.0,290.7,3.83,61,3,0.0,5.25
GNUSheep,2024,21,,5.33,5.33,517.67,5.13,75,2,0.0,4.82
GNUSheep,2024,22,,2.0,1.0,89.69,6.0,17,0,0.0,3.36
GNUSheep,2024,22,,2.0,1.0,267.93,7.0,28,2,0.0,3.77
GNUSheep,2024,23,,,,57.36,1.83,15,4,0.1176,3.74
GNUSheep,2024,23,,5.0,5.0,41.51,1.5,18,1,0.0,5.77
GNUSheep,2024,24,,,,120.4,2.65,29,3,0.0,4.84
GNUSheep,2024,25,,,,101.95,2.86,28,3,0.0,3.65
Grecil,2024,1,1,,,4.75,0.5,4,0,0.0,2.52
Grecil,2024,1,2,,,4.75,0.5,5,0,0.0,2.6
Grecil,2024,2,1,,,142.62,3.5,9,0,0.0,2.21
Grecil,2024,2,2,,,158.12,3.59,13,0,0.0,2.43
Grecil,2024,3,1,,,4.75,0.5,5,0,0.0,3.07
Grecil,2024,3,2,,,15.51,1.0,5,0,0.0,2.81
Grecil,2024,4,1,,,741.14,5.0,16,3,0.0,1.9
Grecil,2024,4,2,,,233.83,3.4,10,0,0.0,2.27
Grecil,2024,5,1,,,72.0,2.73,10,0,0.0,2.74
Grecil,2024,5,2,,,95.08,3.21,16,1,0.0,2.79
Grecil,2024,6,1,,,215.49,4.83,20,2,0.0,2.0
Grecil,2024,6,2,6.0,7.0,282.49,5.6,28,2,0.0,2.01
Grecil,2024,7,1,,,117.21,5.0,23,3,0.0,3.22
Grecil,2024,7,2,,,165.67,4.64,25,4,0.0,3.14
Grecil,2024,8,1,,,317.78,3.68,23,3,0.0,2.38
Grecil,2024,8,2,,,400.91,3.54,26,3,0.0,2.44
Grecil,2024,9,1,,,223.48,9.12,18,1,0.0,2.04
Grecil,2024,9,2,,,262.57,8.1,25,2,0.0,2.28
Grecil,2024,10,1,7.0,12.0,300.83,4.88,15,3,0.0,1.89
Grecil,2024,10,2,7.0,12.0,300.83,4.88,15,3,0.0,1.88
Grecil,2024,11,1,,,125.34,4.07,17,3,0.0,2.07
Grecil,2024,11,2,,,125.34,4.07,17,3,0.0,2.07
Grecil,2024,12,1,7.0,12.0,232.04,4.64,29,3,0.0,2.25
Grecil,2024,12,2,11.0,23.0,332.98,6.0,41,3,0.0,2.29
Grecil,2024,13,1,,,406.98,5.69,13,1,0.0,2.1
Grecil,2024,13,2,,,428.6,5.56,13,1,0.0,2.05
Grecil,2024,14,1,,,222.94,3.6,10,1,0.0,1.76
Grecil,2024,14,2,,,85.84,2.15,11,1,0.0,2.34
Grecil,2024,15,1,,,387.64,7.91,23,3,0.0,2.29
Grecil,2024,15,2,,,349.77,6.13,31,4,0.0,2.5
Grecil,2024,16,1,,,331.71,6.0,24,2,0.0,2.28
Grecil,2024,16,2,,,442.61,8.62,31,3,0.0,2.36
Grecil,2024,17,1,,,181.11,5.06,29,0,0.0,2.37
Grecil,2024,17,2,12.0,5.0,309.63,6.96,35,0,0.0,2.33
Grecil,2024,18,1,,,221.14,4.83,19,2,0.0,2.27
Grecil,2024,18,2,11.0,10.0,260.0,4.62,22,2,0.0,2.59
Grecil,2024,19,1,4.0,2.0,13.93,0.5,8,0,0.0,4.27
Grecil,2024,19,2,4.0,2.0,4.75,0.5,8,0,0.0,3.81
Grecil,2024,20,1,,,838.78,8.12,34,2,0.0,2.46
Grecil,2024,20,2,,,838.78,8.12,34,2,0.0,2.46
Grecil,2024,21,1,4.5,4.0,402.12,5.42,53,1,0.0,3.88
Grecil,2024,21,2,4.5,4.0,402.12,5.42,53,1,0.0,3.88
Grecil,2024,22,1,,,114.22,5.56,13,1,0.0,1.96
Grecil,2024,22,2,,,348.06,6.19,31,2,0.0,3.46
Grecil,2024,23,1,,,28.53,1.5,10,0,0.0,3.08
Grecil,2024,23,2,4.0,4.0,18.09,1.0,16,0,0.0,3.31
Grecil,2024,24,1,,,39.86,1.71,15,1,0.0,3.16
Grecil,2024,24,2,5.0,3.0,53.77,1.67,34,2,0.0,3.9
Grecil,2024,25,1,,,101.95,2.86,10,2,0.0,2.33
Grecil,2025,1,1,,,79.95,2.8,11,1,0.0,2.5
Grecil,2025,1,2,,,239.72,7.56,14,2,0.0,2.4
Grecil,2025,2,1,,,43.02,2.0,13,0,0.0,3.68
Grecil,2025,2,2,,,84.0,3.18,20,1,0.0,3.26
Grecil,2025,3,1,,,33.0,1.17,8,0,0.0,2.42
Grecil,2025,3,2,,,33.69,1.4,11,1,0.0,2.5
Grecil,2025,4,1,,,272.05,4.7,32,4,0.0588,2.47
Grecil,2025,4,2,,,325.0,5.88,47,5,0.0408,2.71
Grecil,2025,5,1,,,110.36,4.64,22,1,0.0,2.82
Grecil,2025,5,2,,,47.55,3.6,10,1,0.0,2.87
Grecil,2025,6,1,,,15.51,1.0,8,0,0.0,2.92
Grecil,2025,6,2,,,64.73,2.2,13,2,0.0,2.93
Grecil,2025,7,1,,,66.61,3.75,15,2,0.0,2.68
Grecil,2025,7,2,,,68.53,3.33,16,2,0.0,2.74
Grecil,2025,8,1,2.0,,362.46,4.65,43,1,0.0,2.66
Grecil,2025,8,2,2.0,,303.35,4.03,41,1,0.0,2.6
Grecil,2025,9,1,,,125.1,2.0,14,1,0.0,2.31
Grecil,2025,9,2,,,939.49,6.09,47,2,0.1132,2.37
Grecil,2025,10,1,,,141.78,7.0,19,3,0.0,2.32
Grecil,2025,10,2,,,64.53,2.75,14,2,0.0,3.23
Grecil,2025,11,1,,,27.0,1.8,18,2,0.0,2.36
Grecil,2025,11,2,4.0,6.0,91.38,4.44,18,1,0.0,2.37
Grecil,2025,12,1,,,41.51,1.5,11,1,0.0,3.08
happycoder74,2015,1,,2.0,,47.55,2.5,16,1,0.0,4.88
happycoder74,2015,2,,1.67,0.0,230.75,1.23,22,0,0.0,3.18
happycoder74,2015,3,,1.17,0.17,91.74,3.5,41,1,0.0,5.01
happycoder74,2015,4,,1.2,0.2,53.3,2.5,37,1,0.0,5.86
happycoder74,2015,5,,2.27,,161.93,4.71,50,1,0.0,5.17
happycoder74,2015,6,,3.25,,147.16,2.44,40,2,0.0,3.32
happycoder74,2015,7,,7.0,16.5,418.87,9.1,80,7,0.0,5.21
happycoder74,2015,8,,2.12,0.88,88.0,2.33,53,1,0.0,5.47
happycoder74,2015,9,,2.0,1.83,99.4,3.21,52,1,0.0,6.01
happycoder74,2015,10,,1.6,0.4,28.53,1.5,33,1,0.0,5.38
happycoder74,2015,11,,2.4,,208.59,4.68,61,1,0.0,5.7
happycoder74,2016,1,,3.0,3.25,387.62,4.26,44,2,0.0,5.64
happycoder74,2016,2,,2.3,0.0,177.87,5.45,66,1,0.0,4.9
happycoder74,2016,3,,1.83,0.17,171.18,2.73,38,1,0.0,5.0
happycoder74,2016,4,,2.5,1.83,119.21,3.5,52,2,0.0,6.57
happycoder74,2016,5,,2.83,3.5,325.58,5.29,63,4,0.0,5.85
happycoder74,2016,6,,1.75,0.0,24.0,1.5,24,1,0.0,5.98
happycoder74,2016,7,,3.4,3.8,117.61,3.0,51,3,0.0,6.19
happycoder74,2016,8,,4.6,,49.83,1.25,47,4,0.0,4.35
happycoder74,2017,1,,1.6,,15.51,1.0,15,0,0.0,4.74
happycoder74,2017,2,,3.25,,55.51,3.12,19,2,0.0,4.75
happycoder74,2017,3,,3.0,,401.82,5.94,50,2,0.0,3.54
happycoder74,2018,2,,6.33,,97.7,3.46,21,2,0.0,4.58
happycoder74,2019,1,,2.2,,135.71,2.11,25,0,0.0,4.78
happycoder74,2020,1,,4.0,,187.3,5.25,26,3,0.0,4.17
happycoder74,2020,2,,3.5,,142.13,5.0,28,1,0.0,4.69
happycoder74,2020,3,,3.6,,330.62,4.74,44,1,0.0,5.2
happycoder74,2020,4,,3.64,,928.48,7.68,99,2,0.0294,6.82
happycoder74,2020,5,,1.4,,16.25,1.33,19,0,0.0,5.88
happycoder74,2020,6,,4.25,,4.75,0.5,32,2,0.0,4.45
happycoder74,2020,7,,3.17,,72.0,2.73,41,2,0.0,5.18
happycoder74,2020,10,,3.6,0.0,138.3,3.33,37,0,0.0,4.48
happycoder74,2020,16,,3.36,2.0,378.14,6.79,102,2,0.0,4.41
happycoder74,2021,1,,2.0,,4.75,0.5,15,0,0.0,4.53
happycoder74,2021,2,,4.0,,165.06,2.4,26,1,0.0,5.4
happycoder74,2021,3,,4.0,,257.26,5.44,51,1,0.0,5.33
happycoder74,2021,4,,4.9,3.0,396.41,4.36,92,2,0.0417,5.09
happycoder74,2021,5,,2.67,,457.97,5.4,87,2,0.0,4.26
happycoder74,2021,6,,2.11,3.0,117.21,2.5,37,0,0.0,6.26
happycoder74,2021,7,,3.0,,84.0,2.33,34,1,0.0,5.01
happycoder74,2021,8,,5.5,,131.77,2.35,60,3,0.0,6.09
happycoder74,2021,9,,2.77,,1156.24,8.14,117,3,0.0,4.74
happycoder74,2021,10,,3.17,,115.95,3.97,60,3,0.0,7.26
happycoder74,2021,11,,8.0,,1469.89,15.66,102,5,0.0,5.23
happycoder74,2021,12,,6.0,,242.13,5.12,42,3,0.0,6.01
happycoder74,2021,13,,5.25,,524.74,6.63,70,3,0.0,4.05
happycoder74,2021,14,,6.5,,358.13,4.28,58,4,0.0333,6.6
happycoder74,2021,16,,3.8,21.0,213.97,5.25,61,3,0.0,6.18
happycoder74,2021,17,,4.2,12.0,486.87,7.2,53,2,0.0,5.19
happycoder74,2021,18,,2.25,,13.93,0.5,23,0,0.0,6.74
happycoder74,2022,1,,1.6,,4.75,0.5,18,0,0.0,5.19
happycoder74,2022,2,,2.25,,25.27,0.5,37,0,0.0,5.2
