username,year,day,filename,readability_score,naming,modularity,control_flow,comments_docs,pythonic_style
GNUSheep,2024,19,part01.py,3,2,2,4,1,3
GNUSheep,2024,19,part02.py,3,2,2,4,1,3
GNUSheep,2024,20,part01.py,4,4,3,5,2,4
GNUSheep,2024,20,part02.py,4,4,3,5,1,4
GNUSheep,2024,21,part01.py,4,5,4,4,2,5
GNUSheep,2024,21,part02.py,4,5,3,4,2,5
GNUSheep,2024,22,part01.py,3,2,3,4,1,4
GNUSheep,2024,22,part02.py,4,4,5,4,2,5
GNUSheep,2024,23,part01.py,4,5,2,3,6,5
GNUSheep,2024,23,part02.py,5,6,4,5,2,6
GNUSheep,2024,24,part01.py,4,4,3,5,2,5
GNUSheep,2024,25,part01.py,4,3,3,5,2,4
Grecil,2024,1,01A.py,6,7,3,8,2,8
Grecil,2024,1,01B.py,4,3,2,5,1,6
Grecil,2024,2,02A.py,3,2,1,3,1,4
Grecil,2024,2,02B.py,2,1,1,2,1,3
Grecil,2024,3,03A.py,7,8,4,9,3,8
Grecil,2024,3,03B.py,3,2,1,4,1,5
Grecil,2024,4,04A.py,3,2,1,4,1,3
Grecil,2024,4,04B.py,3,3,1,3,1,4
Grecil,2024,5,05A.py,3,3,1,3,1,4
Grecil,2024,5,05B.py,3,2,2,4,1,3
Grecil,2024,6,06A.py,4,3,2,5,1,4
Grecil,2024,6,06B.py,4,3,3,5,1,4
Grecil,2024,7,07A.py,3,2,2,4,1,3
Grecil,2024,7,07B.py,3,2,2,4,1,3
Grecil,2024,8,08A.py,4,3,2,5,1,4
Grecil,2024,8,08B.py,3,2,2,4,1,3
Grecil,2024,9,09A.py,3,2,2,4,1,3
Grecil,2024,9,09B.py,2,1,1,2,1,2
Grecil,2024,10,10A.py,4,3,4,5,1,6
Grecil,2024,10,10B.py,4,3,5,4,1,6
Grecil,2024,11,11A.py,3,2,2,4,1,4
Grecil,2024,11,11B.py,3,2,2,4,1,5
Grecil,2024,12,12A.py,5,4,6,6,2,6
Grecil,2024,12,12B.py,4,3,5,4,2,5
Grecil,2024,13,13A.py,3,2,1,4,1,4
Grecil,2024,13,13B.py,3,2,1,4,1,4
Grecil,2024,14,14A.py,3,2,1,4,1,4
Grecil,2024,14,14B.py,3,2,2,4,1,3
Grecil,2024,15,15A.py,4,5,2,3,1,5
Grecil,2024,15,15B.py,4,5,2,4,1,5
Grecil,2024,16,16A.py,3,3,2,4,1,5
Grecil,2024,16,16B.py,3,2,2,3,1,4
Grecil,2024,17,17A.py,3,2,2,4,1,3
Grecil,2024,17,17B.py,3,2,3,4,1,3
Grecil,2024,18,18A.py,4,3,2,5,1,6
Grecil,2024,18,18B.py,4,3,5,5,1,6
Grecil,2024,19,19A.py,6,5,7,6,3,7
Grecil,2024,19,19B.py,6,5,7,7,3,8
Grecil,2024,20,20A.py,4,5,2,4,1,5
Grecil,2024,20,20B.py,4,5,2,4,1,5
Grecil,2024,21,21A.py,4,5,3,4,1,5
Grecil,2024,21,21B.py,4,5,3,4,1,5
Grecil,2024,22,22A.py,3,3,1,5,1,6
Grecil,2024,22,22B.py,3,2,2,4,1,3
Grecil,2024,23,23A.py,3,3,2,4,1,4
Grecil,2024,23,23B.py,5,6,4,5,2,7
Grecil,2024,24,24A.py,4,5,2,5,1,6
Grecil,2024,24,24B.py,3,3,2,3,1,4
Grecil,2024,25,25A.py,3,2,2,4,1,3
Grecil,2025,1,01A.py,3,2,1,5,1,3
Grecil,2025,1,01B.py,3,2,1,4,1,3
Grecil,2025,2,02A.py,4,3,3,6,1,5
Grecil,2025,2,02B.py,4,3,2,5,1,5
Grecil,2025,3,03A.py,3,2,1,4,1,3
Grecil,2025,3,03B.py,3,2,2,4,1,3
Grecil,2025,4,04A.py,5,6,2,6,3,6
Grecil,2025,4,04B.py,4,5,2,5,3,5
Grecil,2025,5,05A.py,4,3,3,5,1,6
Grecil,2025,5,05B.py,4,3,2,5,1,5
Grecil,2025,6,06A.py,3,2,2,4,1,4
Grecil,2025,6,06B.py,3,2,1,4,1,3
Grecil,2025,7,07A.py,3,2,2,4,1,3
Grecil,2025,7,07B.py,4,4,2,5,1,6
Grecil,2025,8,08A.py,7,8,7,7,3,8
Grecil,2025,8,08B.py,7,8,7,6,5,8
Grecil,2025,9,09A.py,4,3,2,5,1,6
Grecil,2025,9,09B.py,4,5,3,4,5,5
Grecil,2025,10,10A.py,3,2,2,4,1,3
Grecil,2025,10,10B.py,3,2,2,4,1,3
Grecil,2025,11,11A.py,4,3,2,5,1,5
Grecil,2025,11,11B.py,3,2,4,5,1,5
Grecil,2025,12,12A.py,3,2,1,5,1,4
happycoder74,2015,1,aoc_2015_01.py,7,8,7,6,8,7
happycoder74,2015,2,aoc_2015_02.py,8,8,9,9,7,8
happycoder74,2015,3,aoc_2015_03.py,7,8,7,6,7,8
happycoder74,2015,4,aoc_2015_04.py,8,9,8,7,8,9
happycoder74,2015,5,aoc_2015_05.py,7,8,9,6,7,7
happycoder74,2015,6,aoc_2015_06.py,7,8,7,7,8,7
happycoder74,2015,7,aoc_2015_07.py,6,7,7,5,7,6
happycoder74,2015,8,aoc_2015_08.py,7,8,7,7,8,7
happycoder74,2015,9,aoc_2015_09.py,7,8,7,7,8,7
happycoder74,2015,10,aoc_2015_10.py,8,9,8,7,8,8
happycoder74,2015,11,aoc_2015_11.py,6,7,6,6,4,7
happycoder74,2016,1,aoc_2016_01.py,7,8,8,6,8,7
happycoder74,2016,2,aoc_2016_02.py,7,8,7,7,8,7
happycoder74,2016,3,aoc_2016_03.py,7,8,7,6,8,7
happycoder74,2016,4,aoc_2016_04.py,7,8,7,7,8,7
happycoder74,2016,5,aoc_2016_05.py,7,8,7,6,8,7
happycoder74,2016,6,aoc_2016_06.py,8,9,9,7,8,9
happycoder74,2016,7,aoc_2016_07.py,6,7,7,5,7,6
happycoder74,2016,8,aoc_2016_08.py,7,8,7,7,7,8
happycoder74,2017,1,aoc_2017_01.py,7,8,7,6,8,7
happycoder74,2017,2,aoc_2017_02.py,8,9,7,7,9,8
happycoder74,2017,3,aoc_2017_03.py,6,7,7,5,6,7
happycoder74,2018,2,aoc_2018_02.py,7,8,8,6,8,7
happycoder74,2019,1,aoc_2019_01.py,8,9,8,7,8,8
happycoder74,2020,1,aoc_2020_01.py,7,8,7,6,8,7
happycoder74,2020,2,aoc_2020_02.py,6,7,7,5,7,6
happycoder74,2020,3,aoc_2020_03.py,7,8,7,6,8,7
happycoder74,2020,4,aoc_2020_04.py,7,8,7,6,5,7
happycoder74,2020,5,aoc_2020_05.py,8,9,8,8,7,8
happycoder74,2020,6,aoc_2020_06.py,7,8,6,7,8,7
happycoder74,2020,7,aoc_2020_07.py,6,7,5,6,5,6
happycoder74,2020,10,aoc_2020_10.py,7,8,7,7,8,7
happycoder74,2020,16,aoc_2020_16.py,7,8,7,6,6,8
happycoder74,2021,1,aoc_2021_01.py,8,9,8,7,8,9
happycoder74,2021,2,aoc_2021_02.py,8,9,8,7,9,8
happycoder74,2021,3,aoc_2021_03.py,6,7,6,6,7,5
happycoder74,2021,4,aoc_2021_04.py,5,6,5,6,4,5
happycoder74,2021,5,aoc_2021_05.py,6,7,6,5,7,6
happycoder74,2021,6,aoc_2021_06.py,6,7,5,5,7,6
happycoder74,2021,7,aoc_2021_07.py,7,8,7,6,8,7
happycoder74,2021,8,aoc_2021_08.py,6,7,7,5,6,7
happycoder74,2021,9,aoc_2021_09.py,6,7,6,5,5,7
happycoder74,2021,10,aoc_2021_10.py,7,8,7,6,7,8
happycoder74,2021,11,aoc_2021_11.py,5,6,4,5,7,6
happycoder74,2021,12,aoc_2021_12.py,7,8,7,6,7,8
happycoder74,2021,13,aoc_2021_13.py,5,6,5,5,6,5
happycoder74,2021,14,aoc_2021_14.py,5,7,6,4,6,5
happycoder74,2021,16,aoc_2021_16.py,4,5,4,3,3,5
happycoder74,2021,17,aoc_2021_17.py,6,7,5,6,7,6
happycoder74,2021,18,aoc_2021_18.py,8,9,7,8,8,9
happycoder74,2022,1,aoc_2022_01.py,8,9,7,9,8,8
happycoder74,2022,2,aoc_2022_02.py,4,5,7,3,6,3
happycoder74,2022,3,aoc_2022_03.py,7,8,7,7,8,7
happycoder74,2022,4,aoc_2022_04.py,7,8,7,6,8,7
happycoder74,2022,5,aoc_2022_05.py,6,7,5,6,7,6
happycoder74,2022,6,aoc_2022_06.py,8,9,8,7,8,8
happycoder74,2022,7,aoc_2022_07.py,7,8,6,7,8,7
happycoder74,2022,8,aoc_2022_08.py,7,8,7,6,7,7
happycoder74,2022,9,aoc_2022_09.py,7,8,7,6,8,7
happycoder74,2022,10,aoc_2022_10.py,7,8,6,7,7,7
happycoder74,2022,11,aoc_2022_11.py,7,8,7,6,6,8
happycoder74,2022,12,aoc_2022_12.py,7,8,7,6,7,7
happycoder74,2022,13,aoc_2022_13.py,6,7,7,5,7,6
happycoder74,2022,14,aoc_2022_14.py,6,7,6,5,6,6
happycoder74,2022,18,aoc_2022_18.py,7,8,7,6,8,7
happycoder74,2022,20,aoc_2022_20.py,6,7,7,5,7,7
happycoder74,2022,21,aoc_2022_21.py,7,8,7,6,8,7
happycoder74,2022,25,aoc_2022_25.py,7,8,7,6,7,7
happycoder74,2023,1,aoc_2023_01.py,6,7,8,5,8,6
happycoder74,2023,2,aoc_2023_02.py,8,9,7,8,8,8
happycoder74,2023,4,aoc_2023_04.py,6,7,7,5,7,6
happycoder74,2023,5,aoc_2023_05.py,4,5,3,4,3,4
happycoder74,2023,6,aoc_2023_06.py,6,7,7,6,7,5
happycoder74,2023,7,aoc_2023_07.py,4,5,6,3,5,5
happycoder74,2023,8,aoc_2023_08.py,7,7,8,7,8,7
happycoder74,2023,9,aoc_2023_09.py,7,8,8,6,7,7
happycoder74,2023,10,aoc_2023_10.py,7,8,7,6,7,8
happycoder74,2023,11,aoc_2023_11.py,7,8,7,7,6,8
happycoder74,2023,12,aoc_2023_12.py,5,6,5,6,3,6
happycoder74,2023,13,aoc_2023_13.py,6,7,6,5,6,7
happycoder74,2024,1,aoc_2024_01.py,7,8,7,7,8,7
happycoder74,2024,2,aoc_2024_02.py,7,8,7,6,8,7
happycoder74,2024,3,aoc_2024_03.py,6,7,7,5,8,6
happycoder74,2024,5,aoc_2024_05.py,7,8,7,7,8,7
happycoder74,2024,7,aoc_2024_07.py,6,7,6,5,7,6
happycoder74,2024,8,aoc_2024_08.py,6,7,7,5,7,7
happycoder74,2024,9,aoc_2024_09.py,4,5,3,3,5,4
happycoder74,2024,10,aoc_2024_10.py,7,8,6,7,6,7
happycoder74,2024,11,aoc_2024_11.py,7,8,7,7,5,8
happycoder74,2024,13,aoc_2024_13.py,5,6,5,5,2,6
happycoder74,2024,14,aoc_2024_14.py,7,8,7,7,5,8
hyperneutrino,2021,1,day1p1.py,4,2,2,6,1,5
hyperneutrino,2021,1,day1p2.py,3,1,2,4,1,5
hyperneutrino,2021,2,day2p1.py,4,2,2,6,1,5
hyperneutrino,2021,2,day2p2.py,3,1,2,5,1,4
hyperneutrino,2021,3,day3p1.py,2,1,1,3,1,3
hyperneutrino,2021,3,day3p2.py,3,2,4,5,1,4
hyperneutrino,2021,4,day4p1.py,4,4,2,5,1,5
hyperneutrino,2021,4,day4p2.py,3,3,2,3,1,4
hyperneutrino,2021,5,day5p1.py,6,7,4,6,2,7
hyperneutrino,2021,5,day5p2.py,5,6,2,6,1,7
hyperneutrino,2021,7,day7p1.py,4,2,2,6,1,5
hyperneutrino,2021,7,day7p2.py,3,1,2,5,1,4
hyperneutrino,2021,8,day8p1.py,3,2,1,5,1,4
hyperneutrino,2021,8,day8p2.py,3,2,2,4,1,3
hyperneutrino,2021,9,day9p1.py,3,2,2,4,1,3
hyperneutrino,2021,9,day9p2.py,4,3,3,5,1,5
hyperneutrino,2021,10,day10p1.py,3,2,2,4,1,3
hyperneutrino,2021,10,day10p2.py,3,2,2,4,1,3
hyperneutrino,2021,11,day11p1.py,4,3,4,5,2,4
hyperneutrino,2021,11,day11p2.py,4,3,5,4,1,5
hyperneutrino,2021,12,day12p1.py,5,6,4,5,2,7
hyperneutrino,2021,12,day12p2.py,4,5,3,4,2,5
hyperneutrino,2021,13,day13p1.py,5,6,2,5,2,6
hyperneutrino,2021,13,day13p2.py,6,7,4,7,2,8
hyperneutrino,2021,14,day14p1.py,3,2,2,4,1,4
hyperneutrino,2021,14,day14p2.py,3,2,2,4,1,3
hyperneutrino,2021,15,day15p1.py,4,3,2,5,1,4
hyperneutrino,2021,15,day15p2.py,4,3,3,5,2,6
hyperneutrino,2021,16,day16p1.py,3,2,4,3,1,3
hyperneutrino,2021,16,day16p2.py,3,2,4,4,1,3
hyperneutrino,2021,17,day17p1.py,4,4,5,4,2,5
hyperneutrino,2021,17,day17p2.py,4,3,5,4,1,5
hyperneutrino,2021,18,day18p1.py,4,5,3,5,2,6
hyperneutrino,2021,18,day18p2.py,5,6,5,6,2,6
hyperneutrino,2021,19,day19p1.py,4,3,4,5,2,5
hyperneutrino,2021,19,day19p2.py,4,3,4,5,2,5
hyperneutrino,2021,20,day20p1.py,4,4,6,5,1,5
hyperneutrino,2021,20,day20p2.py,4,4,6,4,1,5
hyperneutrino,2021,21,day21p1.py,4,3,3,5,1,4
hyperneutrino,2021,21,day21p2.py,3,1,3,4,1,3
hyperneutrino,2021,22,day22p1.py,3,1,3,4,1,3
hyperneutrino,2021,22,day22p2.py,3,2,2,4,1,3
hyperneutrino,2021,23,day23p2.py,4,3,3,4,2,5
hyperneutrino,2021,25,day25.py,5,6,4,5,2,6
hyperneutrino,2022,1,day01p1.py,4,3,2,6,1,5
hyperneutrino,2022,1,day01p2.py,4,3,2,6,1,5
hyperneutrino,2022,2,day02p1.py,3,2,1,4,1,3
hyperneutrino,2022,2,day02p2.py,3,2,1,4,1,3
hyperneutrino,2022,3,day03p1.py,3,2,1,5,1,4
hyperneutrino,2022,3,day03p2.py,3,2,1,5,1,4
hyperneutrino,2022,4,day04p1.py,3,2,1,4,1,3
hyperneutrino,2022,4,day04p2.py,3,2,1,4,1,4
hyperneutrino,2022,5,day05p1.py,3,2,2,4,3,3
hyperneutrino,2022,5,day05p2.py,3,2,2,4,2,3
hyperneutrino,2022,6,day06p1.py,3,2,1,4,1,4
hyperneutrino,2022,6,day06p2.py,3,2,1,4,1,4
hyperneutrino,2022,7,day07p1.py,4,3,5,4,2,3
hyperneutrino,2022,7,day07p2.py,4,4,6,5,2,5
hyperneutrino,2022,8,day08p1.py,3,2,1,3,1,4
hyperneutrino,2022,8,day08p2.py,3,2,2,4,1,3
hyperneutrino,2022,9,day09p1.py,4,3,2,5,1,4
hyperneutrino,2022,9,day09p2.py,4,3,2,5,1,4
hyperneutrino,2022,10,day10p1.py,2,1,1,3,1,2
hyperneutrino,2022,10,day10p2.py,3,2,2,4,2,3
hyperneutrino,2022,11,day11p1.py,3,2,2,4,1,3
hyperneutrino,2022,11,day11p2.py,3,2,2,4,1,3
hyperneutrino,2022,12,day12p1.py,6,6,4,7,2,7
hyperneutrino,2022,12,day12p2.py,5,5,3,6,2,7
hyperneutrino,2022,13,day13p1.py,2,1,2,3,1,2
hyperneutrino,2022,13,day13p2.py,3,2,3,4,1,3
hyperneutrino,2022,14,day14p1.py,3,2,2,4,5,4
hyperneutrino,2022,14,day14p2.py,4,3,2,4,5,4
hyperneutrino,2022,15,day15p1.py,4,3,3,5,2,5
hyperneutrino,2022,15,day15p2.py,4,4,3,5,2,6
hyperneutrino,2022,16,day16p1.py,5,6,4,5,2,6
hyperneutrino,2022,16,day16p2.py,4,4,3,5,2,5
hyperneutrino,2022,17,day17p1.py,4,3,2,5,1,5
hyperneutrino,2022,17,day17p2.py,4,3,3,5,2,5
hyperneutrino,2022,18,day18p1.py,6,7,4,7,2,7
hyperneutrino,2022,18,day18p2.py,6,7,5,6,3,7
hyperneutrino,2022,19,day19p1.py,3,2,3,4,1,4
hyperneutrino,2022,19,day19p2.py,3,2,3,4,1,4
hyperneutrino,2022,20,day20p1.py,3,2,2,4,1,3
hyperneutrino,2022,20,day20p2.py,3,2,2,4,1,3
hyperneutrino,2022,21,day21p1.py,4,5,2,4,1,5
hyperneutrino,2022,21,day21p2.py,5,6,4,5,2,6
hyperneutrino,2022,22,day22p1.py,3,3,2,4,1,4
hyperneutrino,2022,22,day22p2.py,3,4,2,3,1,4
hyperneutrino,2022,23,day23p1.py,5,6,4,5,2,6
hyperneutrino,2022,23,day23p2.py,5,6,3,5,2,6
hyperneutrino,2022,24,day24p1.py,4,4,3,5,2,5
hyperneutrino,2022,24,day24p2.py,4,4,3,5,2,6
hyperneutrino,2022,25,day25.py,3,2,2,4,1,3
hyperneutrino,2023,1,day01p1.py,4,3,2,6,1,5
hyperneutrino,2023,1,day01p1_1.py,2,1,1,3,1,4
hyperneutrino,2023,1,day01p2.py,3,2,3,5,2,4
hyperneutrino,2023,1,day01p2_1.py,2,1,1,3,1,3
hyperneutrino,2023,2,day02p1.py,3,2,2,4,1,3
hyperneutrino,2023,2,day02p1_1.py,1,1,1,2,1,2
hyperneutrino,2023,2,day02p2.py,3,2,2,4,1,3
hyperneutrino,2023,2,day02p2_1.py,1,1,1,1,1,2
hyperneutrino,2023,3,day03p1.py,4,3,3,5,1,6
hyperneutrino,2023,3,day03p1_1.py,1,1,1,1,1,2
hyperneutrino,2023,3,day03p2.py,4,3,3,5,1,5
hyperneutrino,2023,3,day03p2_1.py,1,1,1,1,1,1
hyperneutrino,2023,4,day04p1.py,3,2,1,5,1,4
hyperneutrino,2023,4,day04p1_1.py,2,1,1,3,1,3
hyperneutrino,2023,4,day04p2.py,3,2,2,4,1,3
hyperneutrino,2023,4,day04p2_1.py,1,1,1,1,1,1
hyperneutrino,2023,5,day05p1.py,4,3,2,5,1,4
hyperneutrino,2023,5,day05p1_1.py,1,1,1,1,1,1
hyperneutrino,2023,5,day05p2.py,3,2,2,4,1,4
hyperneutrino,2023,5,day05p2_1.py,1,1,1,1,1,1
hyperneutrino,2023,6,day06p1.py,4,4,2,6,1,5
hyperneutrino,2023,6,day06p1_1.py,1,1,1,1,1,1
hyperneutrino,2023,6,day06p2.py,3,3,2,5,1,4
hyperneutrino,2023,6,day06p2_1.py,1,1,1,1,1,1
hyperneutrino,2023,7,day07p1.py,7,8,7,6,5,8
hyperneutrino,2023,7,day07p1_1.py,1,1,1,1,1,2
hyperneutrino,2023,7,day07p2.py,6,7,6,5,2,7
hyperneutrino,2023,7,day07p2_1.py,1,1,1,1,1,2
hyperneutrino,2023,8,day08p1.py,4,4,2,5,1,5
hyperneutrino,2023,8,day08p1_1.py,1,1,1,1,1,1
hyperneutrino,2023,8,day08p2.py,5,6,4,5,2,6
hyperneutrino,2023,8,day08p2_1.py,1,1,1,1,1,1
hyperneutrino,2023,9,day09p1.py,7,8,7,7,4,8
hyperneutrino,2023,9,day09p1_1.py,1,1,1,1,1,2
hyperneutrino,2023,9,day09p2.py,7,8,7,7,5,8
hyperneutrino,2023,9,day09p2_1.py,1,1,1,1,1,2
hyperneutrino,2023,10,day10p1.py,6,7,4,5,2,7
hyperneutrino,2023,10,day10p1_1.py,1,1,1,1,1,1
hyperneutrino,2023,10,day10p2.py,5,6,4,5,2,7
hyperneutrino,2023,10,day10p2_1.py,1,1,1,1,1,1
hyperneutrino,2023,11,day11p1.py,6,7,4,5,2,7
hyperneutrino,2023,11,day11p1_1.py,1,1,1,1,1,1
hyperneutrino,2023,11,day11p2.py,6,7,3,5,2,7
hyperneutrino,2023,11,day11p2_1.py,1,1,1,1,1,1
hyperneutrino,2023,11,day11p2_2.py,6,7,5,6,3,7
hyperneutrino,2023,12,day12p1.py,4,5,3,4,1,6
hyperneutrino,2023,12,day12p1_1.py,1,1,1,1,1,1
hyperneutrino,2023,12,day12p2.py,4,4,3,5,1,6
hyperneutrino,2023,12,day12p2_1.py,1,1,1,1,1,1
hyperneutrino,2023,12,day12p2_2.py,4,4,3,5,1,5
hyperneutrino,2023,13,day13p1.py,6,7,7,5,2,7
hyperneutrino,2023,13,day13p1_1.py,1,1,1,1,1,2
hyperneutrino,2023,13,day13p1_2.py,6,7,7,5,2,7
hyperneutrino,2023,13,day13p2.py,6,7,7,5,3,7
hyperneutrino,2023,13,day13p2_1.py,1,1,1,1,1,1
hyperneutrino,2023,13,day13p2_2.py,4,3,5,4,1,6
hyperneutrino,2023,14,day14p1.py,3,2,1,4,1,4
hyperneutrino,2023,14,day14p1_1.py,1,1,1,1,1,2
hyperneutrino,2023,14,day14p1_2.py,3,2,1,4,1,4
hyperneutrino,2023,14,day14p2.py,3,2,2,4,1,3
hyperneutrino,2023,14,day14p2_1.py,1,1,1,1,1,1
hyperneutrino,2023,14,day14p2_2.py,3,2,3,5,1,4
hyperneutrino,2023,15,day15p1.py,6,7,5,7,2,7
hyperneutrino,2023,15,day15p1_1.py,2,1,1,3,1,3
hyperneutrino,2023,15,day15p2.py,7,8,6,7,4,8
hyperneutrino,2023,15,day15p2_1.py,1,1,1,1,1,1
hyperneutrino,2023,15,day15p2_2.py,6,7,5,7,2,7
hyperneutrino,2023,16,day16p1.py,4,3,3,5,4,5
hyperneutrino,2023,16,day16p1_1.py,1,1,1,1,1,1
hyperneutrino,2023,16,day16p2.py,5,6,5,5,3,6
hyperneutrino,2023,16,day16p2_1.py,1,1,1,1,1,1
hyperneutrino,2023,17,day17p1.py,4,3,3,5,1,6
hyperneutrino,2023,17,day17p1_1.py,1,1,1,1,1,1
hyperneutrino,2023,17,day17p1_2.py,4,3,3,5,1,6
hyperneutrino,2023,17,day17p2.py,4,3,3,5,1,6
hyperneutrino,2023,17,day17p2_1.py,1,1,1,1,1,1
hyperneutrino,2023,17,day17p2_2.py,4,3,3,5,1,6
hyperneutrino,2023,18,day18p1.py,4,4,2,6,1,5
hyperneutrino,2023,18,day18p1_1.py,1,1,1,1,1,1
hyperneutrino,2023,18,day18p2.py,3,2,2,4,1,3
hyperneutrino,2023,18,day18p2_1.py,1,1,1,1,1,1
hyperneutrino,2023,19,day19p1.py,5,6,4,6,2,5
hyperneutrino,2023,19,day19p1_1.py,1,1,1,1,1,1
hyperneutrino,2023,19,day19p2.py,4,3,4,4,2,5
hyperneutrino,2023,19,day19p2_1.py,1,1,1,1,1,1
hyperneutrino,2023,20,day20p1.py,6,7,5,6,3,7
hyperneutrino,2023,20,day20p2.py,6,7,5,6,4,7
hyperneutrino,2023,21,day21p1.py,6,7,4,7,2,8
hyperneutrino,2023,21,day21p2.py,5,6,4,6,2,7
hyperneutrino,2023,22,day22p1.py,6,7,5,6,3,7
hyperneutrino,2023,22,day22p2.py,5,4,4,6,2,7
hyperneutrino,2023,23,day23p1.py,5,6,4,5,2,6
hyperneutrino,2023,23,day23p2.py,5,6,4,5,2,6
hyperneutrino,2023,24,day24p1.py,4,3,3,5,2,6
hyperneutrino,2023,24,day24p2.py,5,6,4,5,2,6
hyperneutrino,2023,25,day25.py,4,3,2,5,1,5
hyperneutrino,2024,1,day01p1.py,2,1,1,3,1,3
hyperneutrino,2024,1,day01p1_1.py,5,4,3,7,2,6
hyperneutrino,2024,1,day01p2.py,2,1,1,3,1,2
hyperneutrino,2024,1,day01p2_1.py,4,3,2,6,2,5
hyperneutrino,2024,2,day02p1.py,7,8,7,8,3,8
hyperneutrino,2024,2,day02p2.py,5,6,7,4,2,7
hyperneutrino,2024,3,day03p1.py,6,7,3,7,2,7
hyperneutrino,2024,3,day03p1_1.py,7,8,3,8,2,7
hyperneutrino,2024,3,day03p2.py,4,4,2,5,2,5
hyperneutrino,2024,3,day03p2_1.py,3,2,1,5,1,3
hyperneutrino,2024,4,day04p1.py,3,2,1,4,1,3
hyperneutrino,2024,4,day04p2.py,4,3,2,5,1,4
hyperneutrino,2024,5,day05p1.py,5,6,6,5,2,7
hyperneutrino,2024,5,day05p2.py,5,6,5,6,2,6
hyperneutrino,2024,6,day06p1.py,5,6,2,5,1,6
hyperneutrino,2024,6,day06p2.py,4,4,5,4,2,5
hyperneutrino,2024,6,day06p2_1.py,4,4,5,4,2,5
hyperneutrino,2024,7,day07p1.py,4,4,5,4,1,6
hyperneutrino,2024,7,day07p2.py,3,4,3,3,1,5
hyperneutrino,2024,8,day08p1.py,6,7,4,6,2,7
hyperneutrino,2024,8,day08p2.py,5,6,3,5,2,7
hyperneutrino,2024,9,day09p1.py,3,2,2,4,1,3
hyperneutrino,2024,9,day09p2.py,3,2,2,4,1,3
hyperneutrino,2024,10,day10p1.py,7,8,7,6,5,8
hyperneutrino,2024,10,day10p2.py,6,7,5,5,2,7
hyperneutrino,2024,11,day11p1.py,4,4,3,5,1,6
hyperneutrino,2024,11,day11p2.py,4,5,3,4,1,6
hyperneutrino,2024,12,day12p1.py,7,8,7,6,5,8
hyperneutrino,2024,12,day12p2.py,6,7,5,6,3,7
hyperneutrino,2024,13,day13p1.py,3,2,1,4,1,3
hyperneutrino,2024,13,day13p2.py,3,2,1,4,1,3
hyperneutrino,2024,14,day14p1.py,5,6,2,6,2,6
hyperneutrino,2024,14,day14p2-1.py,5,5,3,6,2,6
hyperneutrino,2024,14,day14p2-2.py,4,3,3,4,2,5
hyperneutrino,2024,14,day14p2.py,5,6,3,5,2,6
hyperneutrino,2024,15,day15p1.py,4,4,3,5,1,6
hyperneutrino,2024,15,day15p2.py,4,4,3,5,2,6
hyperneutrino,2024,16,day16p1.py,5,6,3,5,2,6
hyperneutrino,2024,16,day16p2.py,5,5,4,6,2,6
hyperneutrino,2024,17,day17p1.py,4,3,5,4,4,5
hyperneutrino,2024,17,day17p2.py,3,2,3,3,2,4
hyperneutrino,2024,18,day18p1.py,5,4,3,6,2,7
hyperneutrino,2024,18,day18p2.py,5,6,5,5,2,7
hyperneutrino,2024,18,day18p2_1.py,6,7,5,6,4,7
hyperneutrino,2024,19,day19p1.py,7,8,7,6,5,8
hyperneutrino,2024,19,day19p2.py,7,8,7,6,5,8
hyperneutrino,2024,20,day20p1.py,4,5,2,4,1,5
hyperneutrino,2024,20,day20p2.py,3,3,2,4,1,5
hyperneutrino,2024,20,day20p2_1.py,3,4,2,4,1,5
hyperneutrino,2024,21,day21p1.py,4,5,4,4,3,5
hyperneutrino,2024,21,day21p2.py,4,5,3,4,2,6
hyperneutrino,2024,21,day21p2_1.py,4,4,5,4,2,6
hyperneutrino,2024,22,day22p1.py,5,6,4,7,2,6
hyperneutrino,2024,22,day22p2.py,4,4,3,5,1,5
hyperneutrino,2024,23,day23p1.py,3,2,2,4,1,4
hyperneutrino,2024,23,day23p2.py,4,3,4,5,1,5
hyperneutrino,2024,24,day24p1.py,6,7,6,6,3,7
hyperneutrino,2024,24,day24p2.py,4,4,5,4,3,5
hyperneutrino,2024,25,day25.py,4,3,2,5,1,4
hyperneutrino,2025,1,part-1.py,5,6,2,7,1,7
hyperneutrino,2025,1,part-1_1.py,1,1,1,1,1,1
hyperneutrino,2025,1,part-2.py,4,3,2,5,1,5
hyperneutrino,2025,1,part-2_1.py,1,1,1,1,1,1
hyperneutrino,2025,2,part-1.py,4,4,2,6,1,5
hyperneutrino,2025,2,part-1_1.py,1,1,1,1,1,1
hyperneutrino,2025,2,part-2.py,3,3,2,4,1,4
hyperneutrino,2025,2,part-2_1.py,1,1,1,1,1,1
hyperneutrino,2025,3,part-1.py,4,3,2,5,1,5
hyperneutrino,2025,3,part-2.py,2,1,1,3,1,2
hyperneutrino,2025,4,part-1.py,4,4,2,5,1,6
hyperneutrino,2025,4,part-2.py,4,3,2,5,1,6
hyperneutrino,2025,5,part-1.py,6,7,3,7,2,7
hyperneutrino,2025,5,part-2.py,5,6,3,6,2,7
hyperneutrino,2025,6,part-1.py,3,3,2,4,1,4
hyperneutrino,2025,6,part-2.py,3,3,2,4,1,4
